Date,Open,High,Low,Close,Daily_Return,Volume
21/01/2020," Rp708,037 "," Rp711,170 "," Rp704,268 "," Rp706,720 ",0.016814233,45
22/01/2020," Rp702,464 "," Rp705,773 "," Rp702,464 "," Rp704,957 ",-0.002495174,42
23/01/2020," Rp698,811 "," Rp703,985 "," Rp698,406 "," Rp703,985 ",-0.001378403,15
24/01/2020," Rp703,408 "," Rp710,098 "," Rp703,408 "," Rp710,098 ",0.008683031,43
27/01/2020," Rp714,249 "," Rp714,340 "," Rp710,868 "," Rp710,868 ",0.001085088,22
28/01/2020," Rp709,787 "," Rp709,787 "," Rp706,545 "," Rp706,545 ",-0.006081762,3
29/01/2020," Rp707,643 "," Rp707,643 "," Rp707,643 "," Rp707,643 ",0.001553872,251274
30/01/2020," Rp708,548 "," Rp712,233 "," Rp706,122 "," Rp711,559 ",0.005533836,62336
31/01/2020," Rp704,832 "," Rp711,820 "," Rp703,309 "," Rp709,088 ",-0.003472663,1095
03/02/2020," Rp715,369 "," Rp715,548 "," Rp704,276 "," Rp708,318 ",-0.001086038,1062
04/02/2020," Rp711,280 "," Rp711,280 "," Rp697,800 "," Rp698,972 ",-0.013193734,978
05/02/2020," Rp700,309 "," Rp703,691 "," Rp697,830 "," Rp702,384 ",0.004880459,1305
06/02/2020," Rp697,639 "," Rp703,027 "," Rp696,741 "," Rp702,803 ",0.000596805,110
07/02/2020," Rp703,278 "," Rp706,424 "," Rp701,301 "," Rp704,941 ",0.003042574,431
10/02/2020," Rp704,218 "," Rp706,641 "," Rp703,903 "," Rp706,641 ",0.002411125,128
11/02/2020," Rp704,837 "," Rp704,927 "," Rp700,799 "," Rp702,459 ",-0.005918057,440
12/02/2020," Rp702,550 "," Rp704,121 "," Rp700,665 "," Rp703,537 ",0.001535202,36
13/02/2020," Rp706,309 "," Rp708,513 "," Rp706,309 "," Rp708,513 ",0.007071962,74
14/02/2020," Rp708,144 "," Rp711,244 "," Rp707,694 "," Rp711,244 ",0.003855513,68
18/02/2020," Rp708,740 "," Rp719,731 "," Rp708,740 "," Rp717,802 ",0.009219626,310
19/02/2020," Rp716,278 "," Rp720,708 "," Rp715,875 "," Rp719,366 ",0.002178863,542
20/02/2020," Rp707,110 "," Rp713,492 "," Rp705,569 "," Rp711,555 ",-0.010857636,117
21/02/2020," Rp712,684 "," Rp723,995 "," Rp712,684 "," Rp723,819 ",0.017235543,186
24/02/2020," Rp739,695 "," Rp752,908 "," Rp736,570 "," Rp746,569 ",0.031430606,435
25/02/2020," Rp737,002 "," Rp740,855 "," Rp731,268 "," Rp737,808 ",-0.011734706,409
26/02/2020," Rp736,096 "," Rp737,932 "," Rp732,693 "," Rp734,305 ",-0.004748301,1990
27/02/2020," Rp731,671 "," Rp739,205 "," Rp730,512 "," Rp731,180 ",-0.004255461,707
28/02/2020," Rp732,353 "," Rp733,335 "," Rp698,332 "," Rp698,332 ",-0.04492542,289
02/03/2020," Rp704,148 "," Rp714,996 "," Rp699,880 "," Rp707,883 ",0.013676611,537
03/03/2020," Rp693,219 "," Rp715,304 "," Rp693,001 "," Rp713,913 ",0.008518818,610
04/03/2020," Rp722,906 "," Rp723,125 "," Rp716,711 "," Rp721,016 ",0.009950003,83
05/03/2020," Rp719,491 "," Rp735,135 "," Rp719,447 "," Rp732,278 ",0.015619772,154
06/03/2020," Rp734,054 "," Rp740,820 "," Rp723,685 "," Rp734,054 ",0.002424522,175
09/03/2020," Rp742,874 "," Rp745,283 "," Rp726,055 "," Rp733,413 ",-0.000872942,161
10/03/2020," Rp723,221 "," Rp724,519 "," Rp710,847 "," Rp717,813 ",-0.021270852,48
11/03/2020," Rp725,147 "," Rp729,481 "," Rp715,692 "," Rp718,493 ",0.000948309,47
12/03/2020," Rp718,462 "," Rp723,070 "," Rp687,477 "," Rp697,527 ",-0.029180967,256
13/03/2020," Rp689,961 "," Rp696,489 "," Rp663,193 "," Rp664,025 ",-0.048029297,89
16/03/2020," Rp686,552 "," Rp686,552 "," Rp635,359 "," Rp650,148 ",-0.020898148,193
17/03/2020," Rp647,741 "," Rp677,895 "," Rp647,741 "," Rp672,252 ",0.03399758,122
18/03/2020," Rp653,153 "," Rp655,065 "," Rp627,580 "," Rp627,580 ",-0.066451893,333
19/03/2020," Rp649,405 "," Rp653,832 "," Rp644,802 "," Rp648,134 ",0.032751754,262
20/03/2020," Rp649,329 "," Rp649,547 "," Rp649,329 "," Rp649,547 ",0.00218092,14
23/03/2020," Rp660,282 "," Rp687,346 "," Rp653,659 "," Rp687,346 ",0.058192093,51
24/03/2020," Rp698,104 "," Rp738,780 "," Rp698,104 "," Rp727,690 ",0.058695944,442
25/03/2020," Rp740,353 "," Rp740,353 "," Rp720,304 "," Rp720,834 ",-0.009422199,476
26/03/2020," Rp731,520 "," Rp731,520 "," Rp726,939 "," Rp726,939 ",0.008469252,3
27/03/2020," Rp713,614 "," Rp713,614 "," Rp713,614 "," Rp713,614 ",-0.018329744,100638
30/03/2020," Rp722,785 "," Rp727,894 "," Rp707,812 "," Rp714,330 ",0.001002705,16389
31/03/2020," Rp711,724 "," Rp712,735 "," Rp692,949 "," Rp696,203 ",-0.025376058,2874
01/04/2020," Rp691,105 "," Rp704,311 "," Rp691,105 "," Rp694,715 ",-0.002137232,2158
02/04/2020," Rp698,565 "," Rp716,260 "," Rp696,413 "," Rp713,845 ",0.027536845,1294
03/04/2020," Rp705,128 "," Rp710,120 "," Rp703,088 "," Rp709,121 ",-0.006617573,643
06/04/2020," Rp717,320 "," Rp747,086 "," Rp715,911 "," Rp738,412 ",0.041305143,1063
07/04/2020," Rp745,876 "," Rp758,500 "," Rp729,293 "," Rp732,285 ",-0.00829767,1144
08/04/2020," Rp732,719 "," Rp735,923 "," Rp729,560 "," Rp730,832 ",-0.001982985,747
09/04/2020," Rp735,996 "," Rp768,531 "," Rp735,996 "," Rp768,531 ",0.051582915,825
13/04/2020," Rp761,913 "," Rp777,311 "," Rp756,913 "," Rp772,001 ",0.004515451,696
14/04/2020," Rp774,005 "," Rp782,024 "," Rp766,383 "," Rp773,961 ",0.002539097,675
15/04/2020," Rp770,142 "," Rp772,578 "," Rp762,748 "," Rp764,741 ",-0.011913658,642
16/04/2020," Rp772,458 "," Rp781,205 "," Rp765,318 "," Rp767,728 ",0.003906518,162
17/04/2020," Rp775,371 "," Rp779,573 "," Rp761,451 "," Rp763,394 ",-0.005644796,223
20/04/2020," Rp755,145 "," Rp762,133 "," Rp752,458 "," Rp762,133 ",-0.001653026,106
21/04/2020," Rp781,078 "," Rp785,726 "," Rp764,002 "," Rp772,425 ",0.013504382,666
22/04/2020," Rp761,858 "," Rp776,547 "," Rp756,827 "," Rp776,547 ",0.00533689,453
23/04/2020," Rp792,756 "," Rp797,831 "," Rp792,436 "," Rp792,436 ",0.020460815,482
24/04/2020," Rp796,178 "," Rp796,178 "," Rp782,711 "," Rp786,819 ",-0.007087463,221
27/04/2020," Rp793,800 "," Rp793,800 "," Rp784,633 "," Rp784,633 ",-0.002778243,169
28/04/2020," Rp789,746 "," Rp789,746 "," Rp785,375 "," Rp786,939 ",0.002938899,1255
29/04/2020," Rp783,517 "," Rp785,121 "," Rp779,852 "," Rp780,493 ",-0.008191431,373
30/04/2020," Rp779,116 "," Rp779,116 "," Rp761,669 "," Rp763,210 ",-0.022144422,327
01/05/2020," Rp773,954 "," Rp780,791 "," Rp766,566 "," Rp777,579 ",0.018827536,337
04/05/2020," Rp795,151 "," Rp798,140 "," Rp793,750 "," Rp797,159 ",0.025180452,320
05/05/2020," Rp812,361 "," Rp813,746 "," Rp810,308 "," Rp813,746 ",0.020807521,82
06/05/2020," Rp801,777 "," Rp801,777 "," Rp792,461 "," Rp792,461 ",-0.02615675,469
07/05/2020," Rp823,597 "," Rp840,985 "," Rp823,304 "," Rp840,985 ",0.061232701,853
08/05/2020," Rp830,025 "," Rp831,323 "," Rp819,254 "," Rp822,187 ",-0.022352365,330
11/05/2020," Rp846,922 "," Rp848,017 "," Rp840,902 "," Rp843,440 ",0.025848384,749
12/05/2020," Rp869,113 "," Rp876,171 "," Rp869,113 "," Rp871,722 ",0.033531968,324
13/05/2020," Rp862,737 "," Rp872,521 "," Rp862,687 "," Rp868,769 ",-0.003386653,431
14/05/2020," Rp914,985 "," Rp924,961 "," Rp912,968 "," Rp922,308 ",0.06162522,672
15/05/2020," Rp907,031 "," Rp914,174 "," Rp907,031 "," Rp914,174 ",-0.008818712,719
18/05/2020," Rp928,425 "," Rp936,251 "," Rp915,786 "," Rp915,786 ",0.001763804,229
19/05/2020," Rp909,497 "," Rp912,261 "," Rp909,497 "," Rp909,497 ",-0.006867611,167
20/05/2020," Rp901,344 "," Rp901,601 "," Rp898,256 "," Rp900,829 ",-0.009530585,16
21/05/2020," Rp918,060 "," Rp918,060 "," Rp904,237 "," Rp904,237 ",0.003783476,528
22/05/2020," Rp903,612 "," Rp907,799 "," Rp903,612 "," Rp907,799 ",0.003938574,6
26/05/2020," Rp910,993 "," Rp910,993 "," Rp899,595 "," Rp899,595 ",-0.009036896,39
27/05/2020," Rp891,006 "," Rp904,062 "," Rp891,006 "," Rp904,062 ",0.00496549,137416
28/05/2020," Rp902,255 "," Rp912,020 "," Rp899,985 "," Rp904,366 ",0.00033664,23355
29/05/2020," Rp904,321 "," Rp914,581 "," Rp902,375 "," Rp913,844 ",0.010480233,1526
01/06/2020," Rp907,872 "," Rp911,315 "," Rp900,934 "," Rp906,516 ",-0.008019787,871
02/06/2020," Rp905,551 "," Rp906,849 "," Rp894,536 "," Rp896,303 ",-0.011265841,741
03/06/2020," Rp877,593 "," Rp877,593 "," Rp856,343 "," Rp863,104 ",-0.037039633,2755
04/06/2020," Rp860,775 "," Rp873,169 "," Rp860,775 "," Rp873,169 ",0.011661546,807
05/06/2020," Rp866,866 "," Rp866,866 "," Rp844,989 "," Rp848,838 ",-0.027865736,1502
08/06/2020," Rp840,986 "," Rp851,153 "," Rp839,383 "," Rp850,602 ",0.002078701,587
09/06/2020," Rp865,593 "," Rp879,026 "," Rp864,264 "," Rp875,859 ",0.029693361,690
10/06/2020," Rp858,965 "," Rp871,328 "," Rp856,863 "," Rp857,564 ",-0.020888832,718
11/06/2020," Rp861,409 "," Rp864,830 "," Rp852,880 "," Rp858,831 ",0.001477146,347
12/06/2020," Rp852,763 "," Rp861,712 "," Rp852,763 "," Rp854,939 ",-0.004531588,318
15/06/2020," Rp856,264 "," Rp856,264 "," Rp843,048 "," Rp851,463 ",-0.004065902,188
16/06/2020," Rp855,206 "," Rp856,841 "," Rp853,274 "," Rp856,841 ",0.006316613,22
17/06/2020," Rp863,593 "," Rp870,896 "," Rp863,593 "," Rp870,896 ",0.016403472,51
18/06/2020," Rp853,955 "," Rp855,732 "," Rp847,442 "," Rp851,143 ",-0.022681795,110
19/06/2020," Rp848,585 "," Rp861,877 "," Rp848,486 "," Rp859,514 ",0.00983549,1329
22/06/2020," Rp867,039 "," Rp873,164 "," Rp864,717 "," Rp867,780 ",0.009616562,1356
23/06/2020," Rp859,803 "," Rp870,040 "," Rp859,215 "," Rp867,983 ",0.000234025,666
24/06/2020," Rp871,841 "," Rp874,194 "," Rp865,075 "," Rp865,712 ",-0.00261561,961
25/06/2020," Rp830,964 "," Rp832,427 "," Rp830,068 "," Rp831,153 ",-0.039920109,207
26/06/2020," Rp854,171 "," Rp857,315 "," Rp853,542 "," Rp857,315 ",0.031476425,640
29/06/2020," Rp877,497 "," Rp877,694 "," Rp874,786 "," Rp875,032 ",0.02066599,584
30/06/2020," Rp857,027 "," Rp864,694 "," Rp855,628 "," Rp864,598 ",-0.011924704,986
01/07/2020," Rp878,073 "," Rp880,227 "," Rp864,463 "," Rp868,086 ",0.004034891,331
02/07/2020," Rp839,357 "," Rp844,374 "," Rp837,132 "," Rp844,374 ",-0.027315806,215
06/07/2020," Rp853,680 "," Rp854,587 "," Rp853,680 "," Rp853,824 ",0.01119163,172
07/07/2020," Rp862,564 "," Rp869,747 "," Rp859,672 "," Rp869,747 ",0.018649532,751
08/07/2020," Rp859,924 "," Rp867,752 "," Rp859,924 "," Rp866,607 ",-0.003610654,209
09/07/2020," Rp864,747 "," Rp866,509 "," Rp856,700 "," Rp856,700 ",-0.01143151,396
10/07/2020," Rp862,189 "," Rp862,189 "," Rp858,464 "," Rp858,703 ",0.002337898,236
13/07/2020," Rp863,401 "," Rp866,271 "," Rp863,401 "," Rp866,271 ",0.0088134,164
14/07/2020," Rp849,244 "," Rp858,965 "," Rp849,244 "," Rp858,538 ",-0.008926634,339
15/07/2020," Rp857,714 "," Rp861,228 "," Rp857,714 "," Rp860,231 ",0.001971705,167
16/07/2020," Rp863,196 "," Rp863,196 "," Rp855,283 "," Rp857,380 ",-0.003313786,146
17/07/2020," Rp850,173 "," Rp855,656 "," Rp850,173 "," Rp854,805 ",-0.003003273,24
20/07/2020," Rp842,499 "," Rp847,302 "," Rp842,499 "," Rp846,649 ",-0.009541847,89
21/07/2020," Rp869,892 "," Rp879,632 "," Rp869,892 "," Rp879,632 ",0.038957547,117
22/07/2020," Rp889,428 "," Rp893,688 "," Rp887,800 "," Rp892,300 ",0.014401217,213
23/07/2020," Rp890,687 "," Rp900,982 "," Rp890,591 "," Rp900,410 ",0.009089061,133
24/07/2020," Rp884,673 "," Rp890,777 "," Rp884,673 "," Rp890,777 ",-0.010698976,474
27/07/2020," Rp891,039 "," Rp908,047 "," Rp890,945 "," Rp904,767 ",0.015706042,364
28/07/2020," Rp890,739 "," Rp896,826 "," Rp889,401 "," Rp896,826 ",-0.008776958,825
29/07/2020," Rp887,319 "," Rp887,455 "," Rp887,046 "," Rp887,455 ",-0.010449302,209835
30/07/2020," Rp889,140 "," Rp889,910 "," Rp874,015 "," Rp879,585 ",-0.008868257,28853
31/07/2020," Rp868,502 "," Rp882,987 "," Rp868,234 "," Rp874,831 ",-0.005404889,2914
03/08/2020," Rp897,670 "," Rp897,670 "," Rp884,642 "," Rp889,392 ",0.016644263,683
04/08/2020," Rp877,795 "," Rp897,925 "," Rp876,815 "," Rp891,245 ",0.002083507,2010
05/08/2020," Rp907,603 "," Rp919,351 "," Rp901,773 "," Rp910,787 ",0.021926581,1422
06/08/2020," Rp951,938 "," Rp960,082 "," Rp949,379 "," Rp954,731 ",0.048248347,294
07/08/2020," Rp926,009 "," Rp932,773 "," Rp912,165 "," Rp912,392 ",-0.044345867,808
10/08/2020," Rp911,329 "," Rp919,154 "," Rp907,327 "," Rp910,430 ",-0.002151013,233
11/08/2020," Rp923,594 "," Rp925,246 "," Rp873,844 "," Rp886,970 ",-0.025767911,971
12/08/2020," Rp871,913 "," Rp882,614 "," Rp848,608 "," Rp877,309 ",-0.010891806,404
13/08/2020," Rp864,744 "," Rp880,900 "," Rp862,674 "," Rp880,585 ",0.003734364,71
14/08/2020," Rp878,425 "," Rp882,367 "," Rp877,655 "," Rp877,655 ",-0.003327688,201
17/08/2020," Rp882,558 "," Rp898,583 "," Rp882,558 "," Rp898,583 ",0.023845086,97
18/08/2020," Rp907,997 "," Rp908,768 "," Rp894,838 "," Rp907,225 ",0.009618224,92
19/08/2020," Rp909,634 "," Rp909,634 "," Rp890,661 "," Rp899,849 ",-0.008130909,347
20/08/2020," Rp897,233 "," Rp900,514 "," Rp888,497 "," Rp893,812 ",-0.006708274,106
21/08/2020," Rp886,956 "," Rp888,784 "," Rp872,288 "," Rp884,031 ",-0.01094315,184
24/08/2020," Rp897,982 "," Rp902,541 "," Rp894,260 "," Rp896,819 ",0.014464939,85
25/08/2020," Rp879,613 "," Rp880,069 "," Rp872,448 "," Rp872,448 ",-0.027174722,176
26/08/2020," Rp871,109 "," Rp889,857 "," Rp871,109 "," Rp885,250 ",0.014673732,287
27/08/2020," Rp895,941 "," Rp906,790 "," Rp883,390 "," Rp883,390 ",-0.002100725,2303
28/08/2020," Rp898,572 "," Rp919,182 "," Rp896,427 "," Rp916,057 ",0.036979173,778
31/08/2020," Rp899,797 "," Rp900,390 "," Rp892,169 "," Rp898,700 ",-0.018947629,158
01/09/2020," Rp913,475 "," Rp924,931 "," Rp913,475 "," Rp916,502 ",0.019808359,186
02/09/2020," Rp907,612 "," Rp907,612 "," Rp892,433 "," Rp892,433 ",-0.026261599,71
03/09/2020," Rp905,894 "," Rp906,689 "," Rp899,300 "," Rp901,451 ",0.010104966,179
04/09/2020," Rp894,296 "," Rp899,770 "," Rp889,565 "," Rp892,441 ",-0.00999568,607
08/09/2020," Rp905,372 "," Rp908,654 "," Rp892,337 "," Rp906,357 ",0.015593414,271
09/09/2020," Rp911,637 "," Rp920,768 "," Rp910,549 "," Rp920,058 ",0.015117178,219
10/09/2020," Rp910,135 "," Rp918,842 "," Rp910,135 "," Rp914,863 ",-0.005646883,722
11/09/2020," Rp909,528 "," Rp912,101 "," Rp906,627 "," Rp906,627 ",-0.009002433,73
14/09/2020," Rp919,101 "," Rp922,312 "," Rp917,543 "," Rp922,312 ",0.01730042,55
15/09/2020," Rp940,018 "," Rp946,122 "," Rp940,018 "," Rp940,258 ",0.019457626,74
16/09/2020," Rp922,329 "," Rp922,376 "," Rp920,166 "," Rp921,812 ",-0.019618224,124
17/09/2020," Rp912,038 "," Rp915,330 "," Rp909,545 "," Rp912,508 ",-0.010092741,67
18/09/2020," Rp914,243 "," Rp914,993 "," Rp913,540 "," Rp914,993 ",0.002722788,38
21/09/2020," Rp913,735 "," Rp913,735 "," Rp884,251 "," Rp892,608 ",-0.024464813,52
22/09/2020," Rp898,902 "," Rp898,902 "," Rp892,089 "," Rp892,089 ",-0.000581112,331
23/09/2020," Rp882,381 "," Rp882,381 "," Rp875,041 "," Rp875,041 ",-0.019109836,5
24/09/2020," Rp860,663 "," Rp868,472 "," Rp860,663 "," Rp868,472 ",-0.007507146,365
25/09/2020," Rp864,585 "," Rp865,237 "," Rp864,585 "," Rp865,237 ",-0.003725752,4
28/09/2020," Rp878,672 "," Rp878,672 "," Rp878,672 "," Rp878,672 ",0.01552797,10455
29/09/2020," Rp877,266 "," Rp886,102 "," Rp875,349 "," Rp885,587 ",0.007870394,3283
30/09/2020," Rp895,879 "," Rp899,049 "," Rp889,632 "," Rp893,276 ",0.008681575,600
01/10/2020," Rp866,688 "," Rp878,418 "," Rp865,952 "," Rp877,866 ",-0.01725074,730
02/10/2020," Rp887,077 "," Rp896,023 "," Rp887,077 "," Rp890,028 ",0.013853872,530
05/10/2020," Rp892,444 "," Rp900,292 "," Rp885,770 "," Rp898,835 ",0.009895743,1360
06/10/2020," Rp908,678 "," Rp914,111 "," Rp893,331 "," Rp906,056 ",0.008033804,968
07/10/2020," Rp895,279 "," Rp902,779 "," Rp894,801 "," Rp899,817 ",-0.006885902,50
08/10/2020," Rp892,885 "," Rp892,885 "," Rp888,027 "," Rp890,809 ",-0.010010896,348
09/10/2020," Rp900,738 "," Rp910,079 "," Rp898,757 "," Rp905,550 ",0.016547523,580
12/10/2020," Rp914,756 "," Rp915,945 "," Rp913,615 "," Rp914,043 ",0.009378487,96
13/10/2020," Rp924,966 "," Rp925,111 "," Rp908,170 "," Rp908,892 ",-0.005635517,191
14/10/2020," Rp886,909 "," Rp896,812 "," Rp883,530 "," Rp892,353 ",-0.018196051,33
15/10/2020," Rp896,340 "," Rp900,592 "," Rp892,702 "," Rp899,127 ",0.007590618,254
16/10/2020," Rp887,703 "," Rp888,778 "," Rp887,703 "," Rp888,778 ",-0.011509587,53
19/10/2020," Rp905,344 "," Rp905,582 "," Rp901,642 "," Rp904,917 ",0.018158348,43
20/10/2020," Rp894,268 "," Rp898,549 "," Rp891,823 "," Rp898,549 ",-0.007037677,329
21/10/2020," Rp898,719 "," Rp905,153 "," Rp898,719 "," Rp903,885 ",0.005938619,1202
22/10/2020," Rp893,825 "," Rp893,825 "," Rp881,702 "," Rp883,049 ",-0.023051177,899
23/10/2020," Rp882,408 "," Rp888,631 "," Rp880,689 "," Rp883,383 ",0.000377934,287
26/10/2020," Rp890,846 "," Rp896,250 "," Rp889,906 "," Rp894,230 ",0.012278526,242
27/10/2020," Rp894,002 "," Rp895,973 "," Rp893,908 "," Rp895,973 ",0.00195014,176
28/10/2020," Rp891,350 "," Rp893,875 "," Rp891,350 "," Rp893,875 ",-0.002341495,277
29/10/2020," Rp878,540 "," Rp880,273 "," Rp870,439 "," Rp873,623 ",-0.022656725,240
30/10/2020," Rp871,165 "," Rp882,295 "," Rp871,165 "," Rp877,992 ",0.005001269,725
02/11/2020," Rp887,631 "," Rp897,962 "," Rp887,631 "," Rp895,924 ",0.020423935,190
03/11/2020," Rp899,730 "," Rp907,816 "," Rp899,730 "," Rp907,816 ",0.013273007,712
04/11/2020," Rp908,142 "," Rp914,472 "," Rp904,066 "," Rp908,526 ",0.000781988,782
05/11/2020," Rp909,424 "," Rp931,565 "," Rp909,424 "," Rp930,274 ",0.023937871,135
06/11/2020," Rp927,078 "," Rp935,677 "," Rp927,078 "," Rp931,616 ",0.001442674,304
09/11/2020," Rp935,753 "," Rp939,390 "," Rp883,836 "," Rp886,755 ",-0.048154529,745
10/11/2020," Rp905,316 "," Rp908,206 "," Rp901,414 "," Rp903,437 ",0.018812882,276
11/11/2020," Rp898,195 "," Rp898,195 "," Rp887,056 "," Rp889,542 ",-0.015380503,222
12/11/2020," Rp890,084 "," Rp894,608 "," Rp888,941 "," Rp891,798 ",0.002536756,220
13/11/2020," Rp892,410 "," Rp898,638 "," Rp892,315 "," Rp896,546 ",0.00532413,240
16/11/2020," Rp887,653 "," Rp893,666 "," Rp885,948 "," Rp893,666 ",-0.003212244,6
17/11/2020," Rp900,939 "," Rp900,939 "," Rp899,078 "," Rp899,078 ",0.006055429,59
18/11/2020," Rp888,011 "," Rp888,011 "," Rp888,011 "," Rp888,011 ",-0.012309834,152
19/11/2020," Rp888,044 "," Rp888,044 "," Rp883,380 "," Rp885,807 ",-0.002481441,59
20/11/2020," Rp892,755 "," Rp893,423 "," Rp892,755 "," Rp893,423 ",0.008598267,1900
23/11/2020," Rp876,771 "," Rp878,204 "," Rp874,095 "," Rp878,204 ",-0.017034741,843
24/11/2020," Rp875,942 "," Rp875,942 "," Rp861,577 "," Rp864,210 ",-0.015934442,1041
25/11/2020," Rp863,532 "," Rp865,593 "," Rp863,532 "," Rp865,593 ",0.001600336,205754
27/11/2020," Rp863,985 "," Rp869,199 "," Rp847,051 "," Rp852,409 ",-0.015232181,71804
30/11/2020," Rp850,365 "," Rp851,414 "," Rp839,551 "," Rp845,935 ",-0.007594509,3145
01/12/2020," Rp847,624 "," Rp867,155 "," Rp847,576 "," Rp866,296 ",0.024068865,1859
02/12/2020," Rp860,718 "," Rp869,604 "," Rp859,055 "," Rp867,561 ",0.001460456,771
03/12/2020," Rp868,802 "," Rp874,881 "," Rp866,949 "," Rp872,411 ",0.005590996,1765
04/12/2020," Rp870,861 "," Rp874,125 "," Rp864,947 "," Rp868,590 ",-0.004380325,1213
07/12/2020," Rp866,600 "," Rp880,945 "," Rp859,192 "," Rp878,539 ",0.011454068,1427
08/12/2020," Rp880,064 "," Rp886,110 "," Rp879,497 "," Rp883,748 ",0.00592971,121
09/12/2020," Rp869,514 "," Rp869,514 "," Rp850,839 "," Rp854,379 ",-0.033233045,215
10/12/2020," Rp871,880 "," Rp879,442 "," Rp869,407 "," Rp872,070 ",0.020707258,177
11/12/2020," Rp867,808 "," Rp871,348 "," Rp863,371 "," Rp868,422 ",-0.004183986,109
14/12/2020," Rp864,683 "," Rp864,777 "," Rp858,653 "," Rp861,479 ",-0.007994168,258
15/12/2020," Rp866,128 "," Rp875,623 "," Rp865,986 "," Rp875,009 ",0.015705101,961
16/12/2020," Rp877,888 "," Rp881,766 "," Rp875,051 "," Rp877,699 ",0.003074453,1090
17/12/2020," Rp885,053 "," Rp895,442 "," Rp885,053 "," Rp891,192 ",0.015372961,414
18/12/2020," Rp886,007 "," Rp889,349 "," Rp885,960 "," Rp887,560 ",-0.004075485,276
21/12/2020," Rp887,141 "," Rp898,061 "," Rp879,751 "," Rp884,505 ",-0.003441744,136
22/12/2020," Rp886,095 "," Rp886,095 "," Rp876,114 "," Rp878,751 ",-0.006506193,233
23/12/2020," Rp883,826 "," Rp889,412 "," Rp882,643 "," Rp887,471 ",0.009923836,82
24/12/2020," Rp884,421 "," Rp885,646 "," Rp883,667 "," Rp885,646 ",-0.002056498,46
28/12/2020," Rp900,548 "," Rp900,690 "," Rp890,190 "," Rp891,853 ",0.007008775,75
29/12/2020," Rp896,269 "," Rp896,269 "," Rp895,507 "," Rp895,507 ",0.004096445,343
30/12/2020," Rp881,590 "," Rp889,047 "," Rp880,371 "," Rp886,796 ",-0.009727596,444
31/12/2020," Rp890,694 "," Rp892,713 "," Rp888,675 "," Rp888,863 ",0.002331382,127
04/01/2021," Rp893,954 "," Rp909,335 "," Rp893,954 "," Rp909,148 ",0.022820783,154
05/01/2021," Rp896,453 "," Rp901,531 "," Rp896,268 "," Rp901,531 ",-0.008377697,113
06/01/2021," Rp894,681 "," Rp898,302 "," Rp871,535 "," Rp874,010 ",-0.03052714,331
07/01/2021," Rp877,662 "," Rp879,534 "," Rp872,823 "," Rp872,960 ",-0.001200887,122
08/01/2021," Rp874,536 "," Rp874,536 "," Rp840,664 "," Rp840,664 ",-0.036996401,60
11/01/2021," Rp824,566 "," Rp834,994 "," Rp824,566 "," Rp834,994 ",-0.00674437,20
12/01/2021," Rp825,060 "," Rp829,834 "," Rp820,776 "," Rp822,338 ",-0.015157208,176
13/01/2021," Rp844,279 "," Rp844,551 "," Rp842,279 "," Rp842,279 ",0.024249717,189
14/01/2021," Rp834,722 "," Rp841,085 "," Rp834,722 "," Rp840,903 ",-0.001634196,149
15/01/2021," Rp828,678 "," Rp828,678 "," Rp826,685 "," Rp828,633 ",-0.014591916,31
19/01/2021," Rp812,631 "," Rp831,075 "," Rp812,631 "," Rp829,542 ",0.001097347,13
20/01/2021," Rp838,260 "," Rp846,789 "," Rp836,718 "," Rp846,471 ",0.020408223,16
21/01/2021," Rp850,979 "," Rp852,211 "," Rp850,979 "," Rp850,979 ",0.005325046,6
22/01/2021," Rp843,914 "," Rp844,278 "," Rp842,913 "," Rp844,278 ",-0.007874598,8
25/01/2021," Rp849,189 "," Rp849,189 "," Rp843,314 "," Rp844,726 ",0.000530592,26
26/01/2021," Rp842,582 "," Rp842,582 "," Rp840,266 "," Rp840,266 ",-0.005279486,59
27/01/2021," Rp837,969 "," Rp837,969 "," Rp837,969 "," Rp837,969 ",-0.002733598,195540
28/01/2021," Rp823,668 "," Rp832,381 "," Rp818,351 "," Rp821,211 ",-0.019998831,27283
29/01/2021," Rp832,754 "," Rp848,125 "," Rp831,262 "," Rp835,150 ",0.016973675,1634
01/02/2021," Rp845,873 "," Rp848,275 "," Rp838,350 "," Rp843,245 ",0.00969277,1494
02/02/2021," Rp847,488 "," Rp848,262 "," Rp832,904 "," Rp834,226 ",-0.01069547,1293
03/02/2021," Rp830,370 "," Rp833,810 "," Rp828,107 "," Rp829,193 ",-0.00603228,1195
04/02/2021," Rp830,158 "," Rp830,158 "," Rp807,775 "," Rp810,539 ",-0.02249668,2375
05/02/2021," Rp812,045 "," Rp820,734 "," Rp810,506 "," Rp819,558 ",0.0111266,1278
08/02/2021," Rp825,886 "," Rp835,162 "," Rp822,566 "," Rp832,979 ",0.016376118,254
09/02/2021," Rp833,974 "," Rp834,608 "," Rp828,902 "," Rp830,985 ",-0.002393485,184
10/02/2021," Rp838,259 "," Rp842,126 "," Rp835,711 "," Rp837,349 ",0.00765825,543
11/02/2021," Rp833,315 "," Rp835,352 "," Rp824,441 "," Rp826,252 ",-0.013252928,602
12/02/2021," Rp825,509 "," Rp826,640 "," Rp818,362 "," Rp823,971 ",-0.002760673,259
